2018-11-29,False
2018-11-30,False
2018-12-03,False
2018-12-04,False
2018-12-05,False
2018-12-06,False
2018-12-07,False
2018-12-10,False
2018-12-11,False
2018-12-12,False
2018-12-13,False
2018-12-14,False
2018-12-17,True
2018-12-18,False
2018-12-19,False
2018-12-20,False
2018-12-21,False
2018-12-24,False
2018-12-25,False
2018-12-26,False
2018-12-27,False
2018-12-28,False
2019-01-02,False
2019-01-03,False
2019-01-04,False
2019-01-07,False
2019-01-08,False
2019-01-09,False
2019-01-10,False
2019-01-11,False
2019-01-14,False
2019-01-15,False
2019-01-16,False
2019-01-17,False
2019-01-18,False
2019-01-21,False
2019-01-22,False
2019-01-23,False
2019-01-24,False
2019-01-25,False
2019-01-28,False
2019-01-29,False
2019-01-30,False
2019-01-31,False
2019-02-01,False
2019-02-11,False
2019-02-12,False
2019-02-13,False
2019-02-14,False
2019-02-15,False
2019-02-18,False
2019-02-19,False
2019-02-20,False
2019-02-21,False
2019-02-22,False
2019-02-25,False
2019-02-26,False
2019-02-27,False
2019-02-28,False
2019-03-01,False
2019-03-04,False
2019-03-05,False
2019-03-06,False
2019-03-07,False
2019-03-08,False
2019-03-11,False
2019-03-12,False
2019-03-13,False
2019-03-14,False
2019-03-15,False
2019-03-18,False
2019-03-19,False
2019-03-20,False
2019-03-21,False
2019-03-22,False
2019-03-25,False
2019-03-26,False
2019-03-27,False
2019-03-28,False
2019-03-29,False
2019-04-01,False
2019-04-02,False
2019-04-03,False
2019-04-04,False
2019-04-08,False
2019-04-09,False
2019-04-10,False
2019-04-11,False
2019-04-12,False
2019-04-15,False
2019-04-16,False
2019-04-17,False
2019-04-18,False
2019-04-19,False
2019-04-22,False
2019-04-23,False
2019-04-24,False
2019-04-25,False
2019-04-26,False
2019-04-29,False
2019-04-30,False
2019-05-06,False
2019-05-07,False
2019-05-08,False
2019-05-09,False
2019-05-10,False
2019-05-13,False
2019-05-14,False
2019-05-15,False
2019-05-16,False
2019-05-17,True
2019-05-20,False
2019-05-21,False
2019-05-22,False
2019-05-23,False
2019-05-24,False
2019-05-27,False
2019-05-28,False
2019-05-29,False
2019-05-30,False
